 HAFL_pntsource            SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
 ob_typ         props       area_ha   flash_idx       mean          max        p.1               p.5           p1                 p2             p3             p5            p10            p15            p20            p25            p30            p35            p40            p45            p50            p55            p60            p65            p70            p75            p80            p85            p90            p95            p97            p98            p99            min 
 chandeg          190  9.9999997E-06  1.2980438E-04  0.0000000E+00   1.269299      0.4814715      0.3992094      0.2423626      0.1792731      0.1423326      0.1207339      9.8476514E-02  8.5951246E-02  7.3471241E-02  6.7531385E-02  6.3085929E-02  5.9050303E-02  5.4752875E-02  5.1793989E-02  4.8648223E-02  4.3198042E-02  3.4171041E-02  2.5513707E-02  2.2910062E-02  2.1326836E-02  1.9996189E-02  1.8649746E-02  1.7349986E-02  1.6061844E-02  1.5713431E-02  1.5103308E-02  1.4626725E-02  0.0000000E+00
 chandeg          221   12.34960      1.4637674E-04  0.0000000E+00  0.2576815      8.4042519E-02  6.5414406E-02  4.3560002E-02  4.0236898E-02  3.6348663E-02  3.1202421E-02  1.9862976E-02  1.7135706E-02  1.4580029E-02  1.2335027E-02  9.7902222E-03  8.5086850E-03  7.2276043E-03  5.8702286E-03  5.2466127E-03  4.5745093E-03  4.2946460E-03  3.5519823E-03  3.1506177E-03  2.3486307E-03  1.8992673E-03  1.1614934E-03  7.6248823E-04  4.0210321E-04  3.0824164E-04  2.1681475E-04  1.8822425E-04  0.0000000E+00
 chandeg          302  0.2028000      1.2848504E-04  0.0000000E+00  0.2180790      0.1414480      0.1406066      0.1379028      0.1344504      0.1314548      0.1259786      0.1162234      0.1102808      0.1070068      0.1051166      0.1032946      0.1010951      9.8696515E-02  9.3842760E-02  9.1063425E-02  6.8978824E-02  6.2394515E-02  6.1018065E-02  5.0203461E-02  4.4380251E-02  3.5156962E-02  3.0578963E-02  2.8200068E-02  2.6373887E-02  2.5589950E-02  2.3226934E-02  2.2233348E-02  0.0000000E+00
 chandeg           10   67.11700      1.8290132E-04  0.0000000E+00  0.9278265      0.3145527      0.2506309      0.1848449      0.1690600      0.1638701      0.1423249      0.1223043      0.1096833      8.5652068E-02  7.6680377E-02  6.7248128E-02  6.0183756E-02  4.9354367E-02  3.3608697E-02  2.4429759E-02  1.8998645E-02  1.4173560E-02  1.0670544E-02  7.3158103E-03  5.7950369E-03  4.3568318E-03  3.0032310E-03  2.4330034E-03  1.5769833E-03  1.3305083E-03  1.0273234E-03  9.2269719E-04  0.0000000E+00
 chandeg          189  9.9999997E-06  1.2978395E-04  0.0000000E+00   1.269299      0.4814715      0.3992094      0.2423626      0.1792731      0.1423326      0.1207340      9.8476514E-02  8.5951246E-02  7.3471248E-02  6.7531377E-02  6.3085929E-02  5.9050303E-02  5.4752875E-02  5.1793993E-02  4.8648223E-02  4.3198038E-02  3.4171037E-02  2.5513707E-02  2.2910064E-02  2.1326836E-02  1.9996189E-02  1.8649748E-02  1.7349986E-02  1.6061844E-02  1.5713431E-02  1.5103308E-02  1.4626727E-02  0.0000000E+00
 chandeg          220  3.4600001E-02  1.4356415E-04  0.0000000E+00  0.2594663      8.4010512E-02  6.7342952E-02  4.3973483E-02  4.0948782E-02  3.6736470E-02  3.1466436E-02  2.0351883E-02  1.7604375E-02  1.5014626E-02  1.3357338E-02  9.7889947E-03  8.4990356E-03  7.2322804E-03  5.8763288E-03  5.2477587E-03  4.5495071E-03  4.2999894E-03  3.5511518E-03  3.1537565E-03  2.3521609E-03  1.9016584E-03  1.1636362E-03  7.6423457E-04  4.0267353E-04  3.0943219E-04  2.1794946E-04  1.8867398E-04  0.0000000E+00
 chandeg          237   67.28110      1.9137582E-04  0.0000000E+00  0.9357919      0.3169749      0.2570519      0.1845568      0.1734887      0.1691379      0.1492856      0.1293031      0.1116909      8.5593194E-02  7.6688379E-02  6.7271657E-02  6.0203072E-02  4.9219746E-02  3.3615824E-02  2.4519531E-02  1.9009272E-02  1.4203624E-02  1.0677023E-02  7.3294174E-03  5.8013392E-03  4.3599796E-03  3.0063128E-03  2.4361056E-03  1.5800151E-03  1.3334835E-03  1.0303298E-03  9.2274667E-04  0.0000000E+00
 chandeg          262   27.71090      1.4028506E-04  0.0000000E+00   1.422303      0.5379670      0.4403619      0.2667896      0.1870042      0.1639163      0.1464531      0.1143726      0.1028275      9.0833761E-02  8.4265292E-02  7.6497696E-02  7.0527837E-02  6.5059394E-02  6.0111292E-02  5.1997986E-02  4.5635276E-02  3.4730278E-02  2.5893476E-02  2.3131276E-02  2.1516733E-02  2.0078750E-02  1.8781828E-02  1.7425751E-02  1.6129849E-02  1.5718712E-02  1.5111327E-02  1.4649240E-02  0.0000000E+00
 chandeg          303   118.1965      1.1921419E-04  0.0000000E+00  0.2443219      0.1658698      0.1656135      0.1644846      0.1638264      0.1614775      0.1543336      0.1468414      0.1397745      0.1382438      0.1360622      0.1330653      0.1310535      0.1282999      0.1257201      0.1189760      9.5713705E-02  9.1841660E-02  8.2966074E-02  7.9548582E-02  7.1571469E-02  6.2063005E-02  5.0168354E-02  3.1277444E-02  2.9240699E-02  2.8184906E-02  2.6496893E-02  2.6431033E-02  0.0000000E+00
 chandeg            6   979.0616      2.0537262E-04  0.0000000E+00   1.031817      0.3428788      0.2902188      0.2238000      0.2056879      0.2023936      0.1758301      0.1520587      0.1220442      9.5958374E-02  8.3328560E-02  7.1784720E-02  6.2750965E-02  5.4594208E-02  3.5985231E-02  2.8722288E-02  2.1008439E-02  1.5804732E-02  1.1990101E-02  8.3445264E-03  6.7711207E-03  4.8749805E-03  3.5076013E-03  2.6950205E-03  1.7292415E-03  1.4882918E-03  1.1370013E-03  9.7779254E-04  7.0112400E-16
 chandeg           81   222.5646      1.3944709E-04  0.0000000E+00   1.622575      0.5923346      0.4946366      0.2892938      0.2110526      0.1777855      0.1529257      0.1277110      0.1134596      9.8421544E-02  8.9061618E-02  8.3071418E-02  7.5528443E-02  6.9571450E-02  6.4638026E-02  5.6749336E-02  5.0664689E-02  4.0483262E-02  2.9664163E-02  2.6791783E-02  2.3923870E-02  2.2342984E-02  2.0265296E-02  1.8112922E-02  1.6748453E-02  1.6322199E-02  1.5677994E-02  1.5138961E-02  3.3080834E-15
 chandeg           82   252.1236      1.3799708E-04  0.0000000E+00   1.869424      0.6430390      0.5275317      0.3061837      0.2285342      0.1894152      0.1605261      0.1352084      0.1213122      0.1038318      9.2523172E-02  8.6018175E-02  8.0170952E-02  7.3672116E-02  6.7666717E-02  6.0497303E-02  5.3013317E-02  4.4602565E-02  3.2099701E-02  2.8275480E-02  2.5393909E-02  2.3430903E-02  2.1395739E-02  1.9413887E-02  1.7016213E-02  1.6428458E-02  1.5895877E-02  1.5428171E-02  8.3258151E-16
 chandeg          208   258.8301      1.3582924E-04  0.0000000E+00   1.008439      0.3399366      0.2810481      0.1577116      0.1210473      9.8097838E-02  8.3919778E-02  6.8945386E-02  6.2790908E-02  5.3640138E-02  4.8810985E-02  4.4517934E-02  4.1828688E-02  3.7499834E-02  3.5087004E-02  3.1043952E-02  2.6989039E-02  2.2585435E-02  1.6374465E-02  1.4613222E-02  1.3282557E-02  1.2076175E-02  1.1064051E-02  9.9720014E-03  8.5238870E-03  8.2941363E-03  8.0619818E-03  7.8513771E-03  1.1132209E-15
 chandeg          209  9.9999997E-06  1.3571947E-04  0.0000000E+00   1.008950      0.3399366      0.2810481      0.1577116      0.1210473      9.8097838E-02  8.4439233E-02  6.8945393E-02  6.2790908E-02  5.3640131E-02  4.8810985E-02  4.4517938E-02  4.1828688E-02  3.7499834E-02  3.5087004E-02  3.1043952E-02  2.6989043E-02  2.2585439E-02  1.6374463E-02  1.4613220E-02  1.3282555E-02  1.2076175E-02  1.1064051E-02  9.9720014E-03  8.5238870E-03  8.2941363E-03  8.0619818E-03  7.8513771E-03  0.0000000E+00
 chandeg          219  9.9999997E-06  1.4306068E-04  0.0000000E+00  0.2598047      8.4005378E-02  6.7699008E-02  4.3973628E-02  4.0949073E-02  3.6735792E-02  3.1467371E-02  2.0696687E-02  1.7745214E-02  1.5369411E-02  1.3358017E-02  9.7889127E-03  8.4980670E-03  7.2325850E-03  5.8769104E-03  5.2478258E-03  4.5470865E-03  4.3003755E-03  3.5515733E-03  3.1540412E-03  2.3524691E-03  1.9018945E-03  1.1638347E-03  7.6433562E-04  4.0275411E-04  3.0950614E-04  2.1806185E-04  1.8873400E-04  0.0000000E+00
 chandeg          300   125.2334      1.4225996E-04  0.0000000E+00  0.6268458      0.3778170      0.3729621      0.3631332      0.3488755      0.3325870      0.3202632      0.3029222      0.2861999      0.2688890      0.2569542      0.2517300      0.2473122      0.2421645      0.2343978      0.2296891      0.1864654      0.1783833      0.1633909      0.1358873      0.1127322      9.8127924E-02  7.7104121E-02  6.5602526E-02  6.1629776E-02  5.9430882E-02  4.7943663E-02  3.9923325E-02  2.4383455E-15
 chandeg           68   259.2366      1.3738309E-04  0.0000000E+00  0.9828091      0.3254915      0.2667162      0.1534112      0.1201609      9.6322834E-02  8.3298557E-02  6.8328835E-02  6.2002268E-02  5.3422790E-02  4.8298176E-02  4.3781772E-02  4.1344482E-02  3.7496407E-02  3.4683064E-02  3.0701434E-02  2.6772622E-02  2.2466367E-02  1.6358037E-02  1.4650263E-02  1.3070725E-02  1.1945818E-02  1.0860653E-02  9.8986402E-03  8.4978156E-03  8.2786502E-03  8.0611035E-03  7.7750785E-03  5.3334112E-16
 chandeg           85   272.3834      1.3531606E-04  0.0000000E+00   1.123647      0.3520659      0.2814761      0.1662989      0.1350485      0.1049911      9.3040362E-02  7.5225666E-02  6.8735518E-02  5.9345577E-02  5.4465462E-02  4.9387079E-02  4.4956975E-02  4.0604167E-02  3.8140450E-02  3.3766769E-02  2.9494802E-02  2.5643865E-02  1.8198851E-02  1.6358014E-02  1.4355752E-02  1.3410036E-02  1.1731277E-02  1.0393544E-02  8.6983582E-03  8.4888320E-03  8.3104204E-03  8.0296295E-03  0.0000000E+00
 chandeg          176  9.9999997E-06  1.4222212E-04  0.0000000E+00  0.6292216      0.3798937      0.3748797      0.3643162      0.3511494      0.3346243      0.3211080      0.3031678      0.2863121      0.2694143      0.2575121      0.2525499      0.2479466      0.2422500      0.2345152      0.2297049      0.1871848      0.1790790      0.1640626      0.1364351      0.1127691      9.8131299E-02  7.7167347E-02  6.5607093E-02  6.1631285E-02  5.9433304E-02  4.7960427E-02  3.9924253E-02  0.0000000E+00
 chandeg          207  9.9999997E-06  1.3431591E-04  0.0000000E+00   1.128764      0.3520659      0.2814761      0.1662989      0.1350485      0.1083640      9.5708989E-02  7.5225666E-02  6.8735518E-02  5.9345577E-02  5.4465458E-02  4.9387079E-02  4.4956978E-02  4.0604167E-02  3.8140450E-02  3.3766769E-02  2.9494802E-02  2.5643865E-02  1.8198851E-02  1.6358014E-02  1.4355750E-02  1.3410037E-02  1.1731277E-02  1.0393544E-02  8.6983582E-03  8.4888320E-03  8.3104195E-03  8.0296295E-03  0.0000000E+00
 chandeg          211  3.1239999E-02  1.3679749E-04  0.0000000E+00  0.9854151      0.3254915      0.2667162      0.1534112      0.1201610      9.7093314E-02  8.5888036E-02  6.8328828E-02  6.2002264E-02  5.3422794E-02  4.8298176E-02  4.3781769E-02  4.1344482E-02  3.7496407E-02  3.4683064E-02  3.0701438E-02  2.6772622E-02  2.2466369E-02  1.6358038E-02  1.4650263E-02  1.3070725E-02  1.1945818E-02  1.0860654E-02  9.8986393E-03  8.4978156E-03  8.2786502E-03  8.0611045E-03  7.7750776E-03  0.0000000E+00
 chandeg          218  9.9999997E-06  1.4282377E-04  0.0000000E+00  0.2599408      8.3995759E-02  6.7870088E-02  4.3973930E-02  4.0949672E-02  3.6734372E-02  3.1469036E-02  2.0866565E-02  1.7746564E-02  1.5500596E-02  1.3359439E-02  9.7885653E-03  8.4962072E-03  7.2332248E-03  5.8779665E-03  5.2479664E-03  4.5424085E-03  4.3011801E-03  3.5523267E-03  3.1546352E-03  2.3530053E-03  1.9022909E-03  1.1641623E-03  7.6454727E-04  4.0286573E-04  3.0960841E-04  2.1829581E-04  1.8881753E-04  0.0000000E+00
 chandeg          175   147.0151      1.4117811E-04  0.0000000E+00  0.7474185      0.3940952      0.3869877      0.3768118      0.3620972      0.3499570      0.3272583      0.3086973      0.2931173      0.2747327      0.2634073      0.2556489      0.2518110      0.2460562      0.2365688      0.2304364      0.1914794      0.1827581      0.1713625      0.1432248      0.1149667      0.1014445      8.3117865E-02  6.5708660E-02  6.2356420E-02  5.8735650E-02  5.1433254E-02  4.5444716E-02  0.0000000E+00
 chandeg          206   285.4812      1.3411220E-04  0.0000000E+00   1.208522      0.3656150      0.2878285      0.1678353      0.1442083      0.1164701      0.1020133      7.8142054E-02  7.0434064E-02  6.0755003E-02  5.5993371E-02  4.9883246E-02  4.5681965E-02  4.1296318E-02  3.8998600E-02  3.5072293E-02  2.9756151E-02  2.6328569E-02  1.8576490E-02  1.6584229E-02  1.4579447E-02  1.3572253E-02  1.1739227E-02  1.0445593E-02  8.7034591E-03  8.5029351E-03  8.3565637E-03  8.0706198E-03  1.0156574E-15
 chandeg          210   4.504900      1.3273039E-04  0.0000000E+00   1.230820      0.3862785      0.3011908      0.1725775      0.1319611      9.9320263E-02  8.7217495E-02  7.0038885E-02  6.3340321E-02  5.4693356E-02  4.9031317E-02  4.4763651E-02  4.2023133E-02  3.7908126E-02  3.5355508E-02  3.0940043E-02  2.7029255E-02  2.2802224E-02  1.6541267E-02  1.4785497E-02  1.3269126E-02  1.2037026E-02  1.0961022E-02  9.9638989E-03  8.5473070E-03  8.3635282E-03  8.0995169E-03  7.7975052E-03  3.7940903E-16
 chandeg           42   198.6799      1.3726199E-04  0.0000000E+00   1.311561      0.5126791      0.4658079      0.4369477      0.4188919      0.4003679      0.3728679      0.3410342      0.3219352      0.2998284      0.2855004      0.2772163      0.2691203      0.2576323      0.2478543      0.2345719      0.2145912      0.1983130      0.1817417      0.1533267      0.1195514      0.1052937      9.0783797E-02  6.8310380E-02  6.3087612E-02  6.0195014E-02  5.7283539E-02  5.2819699E-02  0.0000000E+00
 chandeg          127   12.27890      1.3373098E-04  0.0000000E+00   1.364980      0.4275331      0.3345231      0.1890545      0.1485997      0.1072505      9.5682591E-02  7.6412655E-02  6.8271436E-02  6.0031533E-02  5.3351041E-02  4.8161920E-02  4.5456432E-02  4.0526625E-02  3.7140202E-02  3.2662850E-02  2.9003564E-02  2.4175489E-02  1.7459311E-02  1.5439447E-02  1.3955368E-02  1.2724907E-02  1.1446559E-02  1.0099181E-02  8.8379281E-03  8.4900595E-03  8.2067922E-03  7.9191905E-03  3.8396361E-16
 chandeg          157   1.696500      9.8490218E-06  0.0000000E+00  0.1435781      5.2691538E-02  3.3615019E-02  1.9664111E-02  1.1956720E-02  6.2312046E-03  2.3085547E-03  1.8791316E-04  1.7627521E-05  4.7418689E-06  2.9667415E-06  2.6153848E-06  2.3270704E-06  2.0428436E-06  1.6811085E-06  1.4196306E-06  1.2449707E-06  1.0694278E-06  7.7792032E-07  4.9911853E-07  3.2569744E-07  2.3391236E-07  1.9728131E-07  1.4550936E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 chandeg          160   1425.021      1.2376217E-05  0.0000000E+00  0.1445037      5.1940493E-02  3.3401735E-02  2.1876063E-02  1.1712722E-02  6.0765897E-03  2.6226381E-03  2.7350703E-04  3.1698048E-05  6.5364356E-06  3.6555994E-06  2.8851173E-06  2.4368730E-06  2.2209824E-06  1.7530167E-06  1.5605857E-06  1.3766621E-06  1.0930856E-06  7.9080559E-07  5.0659509E-07  3.5101337E-07  2.5265459E-07  1.9657583E-07  1.4741306E-07  3.6223806E-08  3.1769659E-08  2.8327966E-08  1.3055217E-08  0.0000000E+00
 chandeg          213   14.80720      1.2300028E-04  0.0000000E+00   1.406687      0.4356588      0.3405348      0.2052137      0.1563411      0.1380797      0.1196366      9.3071952E-02  7.3726155E-02  6.3437916E-02  5.3351045E-02  4.8161920E-02  4.5456428E-02  4.0526621E-02  3.7140206E-02  3.2662854E-02  2.9003564E-02  2.4175486E-02  1.7459311E-02  1.5439449E-02  1.3955370E-02  1.2724909E-02  1.1446559E-02  1.0099181E-02  8.8379281E-03  8.4900595E-03  8.2067922E-03  7.9191905E-03  0.0000000E+00
 chandeg          212   14.84280      1.2145523E-04  0.0000000E+00   1.413803      0.4443109      0.3405335      0.2046476      0.1561885      0.1378444      0.1196360      9.3071952E-02  7.3761463E-02  6.3438296E-02  5.3609129E-02  4.8216045E-02  4.5471605E-02  4.0457193E-02  3.7125997E-02  3.2691903E-02  2.9039737E-02  2.4224961E-02  1.7459385E-02  1.5439597E-02  1.3957603E-02  1.2731328E-02  1.1446560E-02  1.0105234E-02  8.8379290E-03  8.4961606E-03  8.2040615E-03  7.9191905E-03  0.0000000E+00
 chandeg          252   23.11290      1.2145364E-04  0.0000000E+00   1.512019      0.4787042      0.3627620      0.2224521      0.1660416      0.1478271      0.1332154      0.1040542      7.9119511E-02  6.7397662E-02  5.7104703E-02  5.0351620E-02  4.6505973E-02  4.1384954E-02  3.8329758E-02  3.3446565E-02  2.9595248E-02  2.4648070E-02  1.8583069E-02  1.5913662E-02  1.4214064E-02  1.2987470E-02  1.1837441E-02  1.0131027E-02  8.8944836E-03  8.5356459E-03  8.2310941E-03  7.9756910E-03  0.0000000E+00
 chandeg          253   23.14350      1.2586502E-04  0.0000000E+00   1.516417      0.4832227      0.3627321      0.2269654      0.1660367      0.1478223      0.1347534      0.1082908      8.1052862E-02  6.8532087E-02  5.9655190E-02  5.2681405E-02  4.8924819E-02  4.2817116E-02  3.8719978E-02  3.3445969E-02  2.9596437E-02  2.4649840E-02  1.8584816E-02  1.5913662E-02  1.4214064E-02  1.2988036E-02  1.1837441E-02  1.0131028E-02  8.8944836E-03  8.5356459E-03  8.2310941E-03  7.9756910E-03  0.0000000E+00
 chandeg          245   23.14960      1.2990566E-04  0.0000000E+00   1.582134      0.5052605      0.3725580      0.2350077      0.1709619      0.1502538      0.1367435      0.1125062      8.4759220E-02  7.1248911E-02  6.1779741E-02  5.5448744E-02  4.9505875E-02  4.3097902E-02  3.9075255E-02  3.3659484E-02  2.9736178E-02  2.4823787E-02  1.8705849E-02  1.5994476E-02  1.4272624E-02  1.3206957E-02  1.1876640E-02  1.0166243E-02  8.9799333E-03  8.5504232E-03  8.2683656E-03  8.0119176E-03  2.9628797E-16
 chandeg          254  9.9999997E-06  1.6893550E-04  0.0000000E+00   1.667765      0.5646030      0.4019005      0.2620396      0.2025035      0.1904461      0.1784521      0.1499714      0.1156970      9.4458818E-02  8.3417468E-02  6.4977452E-02  5.0870832E-02  4.3735269E-02  3.9408091E-02  3.3794187E-02  2.9831572E-02  2.4963031E-02  1.8713968E-02  1.6034754E-02  1.4314831E-02  1.3237377E-02  1.1941579E-02  1.0199724E-02  8.9834584E-03  8.5591804E-03  8.2860859E-03  8.0359895E-03  0.0000000E+00
 chandeg          255   25.09338      1.7137468E-04  0.0000000E+00   1.671919      0.5688744      0.4061685      0.2663617      0.2025505      0.1945749      0.1826371      0.1535486      0.1196417      9.8555192E-02  8.5826680E-02  6.6203006E-02  5.0873809E-02  4.3941244E-02  3.9407615E-02  3.3795133E-02  2.9830638E-02  2.4963958E-02  1.8714422E-02  1.6035201E-02  1.4315275E-02  1.3236933E-02  1.1941137E-02  1.0199285E-02  8.9834584E-03  8.5596172E-03  8.2860859E-03  8.0359904E-03  0.0000000E+00
 chandeg          182   35.95788      1.6895545E-04  0.0000000E+00   1.773882      0.6252843      0.4417259      0.2915850      0.2513300      0.2324135      0.2092012      0.1763934      0.1472514      0.1125614      9.9301510E-02  8.3243541E-02  6.6952288E-02  5.5450853E-02  4.5847837E-02  3.9738491E-02  3.5919093E-02  3.0486338E-02  2.4383156E-02  2.0699399E-02  1.8137937E-02  1.6202196E-02  1.4491265E-02  1.2358617E-02  1.0262735E-02  9.3026822E-03  8.8927867E-03  8.6271716E-03  1.6295829E-16
 chandeg           78   77.92030      1.7261575E-04  0.0000000E+00   1.974298      0.6783303      0.4931026      0.3357721      0.2949393      0.2744458      0.2429586      0.1967674      0.1713368      0.1344096      0.1137270      0.1018843      8.2392946E-02  6.7176618E-02  5.6088347E-02  4.6766952E-02  4.2055577E-02  3.5770040E-02  2.9888963E-02  2.4254102E-02  2.1313084E-02  1.8397246E-02  1.6052622E-02  1.3706720E-02  1.0963256E-02  9.9402806E-03  9.2716990E-03  8.9173615E-03  6.4563583E-16
 chandeg          124   362.3557      1.5306975E-04  0.0000000E+00  0.3459604      7.2618857E-02  5.4283652E-02  4.2377736E-02  3.4219306E-02  3.2923955E-02  2.7860761E-02  2.2170462E-02  1.8383693E-02  1.5436511E-02  1.2076142E-02  9.7999992E-03  8.1382915E-03  6.7580831E-03  5.6190020E-03  4.4522160E-03  3.6064896E-03  2.9297548E-03  2.3718323E-03  1.8743091E-03  1.4683842E-03  1.0872249E-03  8.9460082E-04  5.2987819E-04  3.6401724E-04  2.4561884E-04  2.2954286E-04  1.8991710E-04  2.1740245E-16
 chandeg          162   78.30050      1.7261636E-04  0.0000000E+00   1.974019      0.6780429      0.4930020      0.3355897      0.2949276      0.2745857      0.2429663      0.1967787      0.1713442      0.1343774      0.1137306      0.1018842      8.2396463E-02  6.7180105E-02  5.6091800E-02  4.6763539E-02  4.2058997E-02  3.5770040E-02  2.9888967E-02  2.4257442E-02  2.1313081E-02  1.8397251E-02  1.6052628E-02  1.3706721E-02  1.0963262E-02  9.9402815E-03  9.2717074E-03  8.9173606E-03  0.0000000E+00
 chandeg           71   41.61360      8.6691354E-05  0.0000000E+00  0.7323816      0.2769691      0.2157400      0.1192957      6.5450951E-02  3.7379161E-02  2.0509828E-02  1.3359632E-02  1.1408167E-02  1.0181043E-02  9.0138074E-03  7.6131765E-03  6.3877678E-03  5.4600900E-03  4.7701010E-03  3.6135013E-03  2.9778117E-03  2.1032812E-03  1.5811336E-03  1.2139258E-03  1.0108278E-03  6.5041654E-04  3.6681292E-04  1.9918371E-04  8.0761652E-05  6.4157648E-05  5.8204696E-05  5.4773715E-05  0.0000000E+00
 chandeg          161   1019.897      1.7295928E-04  0.0000000E+00   2.315444      0.7273309      0.5580186      0.4120378      0.3572183      0.3270482      0.2735315      0.2187371      0.1916129      0.1593568      0.1275747      0.1165142      9.4710454E-02  7.6846816E-02  6.5956742E-02  5.2674562E-02  4.8292637E-02  4.1913357E-02  3.5975125E-02  2.8343070E-02  2.4858266E-02  2.2163557E-02  1.9433640E-02  1.6298432E-02  1.2485567E-02  1.0878498E-02  1.0260048E-02  9.8319873E-03  1.4525168E-15
 chandeg           41   256.4170      1.3487639E-04  0.0000000E+00   1.986783      0.7516227      0.6484157      0.4948982      0.4621592      0.4353821      0.3956718      0.3545330      0.3322213      0.3098693      0.2954893      0.2842721      0.2745619      0.2640934      0.2546396      0.2413834      0.2208120      0.2017190      0.1825309      0.1547965      0.1202887      0.1051523      9.1506854E-02  6.9549277E-02  6.3254319E-02  6.0102481E-02  5.7319611E-02  5.3496461E-02  0.0000000E+00
 chandeg           40   276.5014      1.3486785E-04  0.0000000E+00   2.019797      0.7612162      0.6630107      0.5068953      0.4646937      0.4379219      0.3985262      0.3553304      0.3327772      0.3102747      0.2963488      0.2852144      0.2751450      0.2651194      0.2565199      0.2418573      0.2220530      0.2030059      0.1825675      0.1549264      0.1203766      0.1052328      9.1798335E-02  6.9902442E-02  6.3278325E-02  6.0051635E-02  5.7269122E-02  5.3647649E-02  0.0000000E+00
 chandeg           43   300.4621      1.3442301E-04  0.0000000E+00   2.231548      0.7989381      0.7233453      0.5258979      0.4829298      0.4541437      0.4120289      0.3633524      0.3406690      0.3163032      0.3019988      0.2897569      0.2790345      0.2692374      0.2583362      0.2441712      0.2245653      0.2057819      0.1827694      0.1572584      0.1205958      0.1048020      9.2319034E-02  7.1238175E-02  6.3229762E-02  5.9757680E-02  5.7040598E-02  5.4594245E-02  0.0000000E+00
 chandeg          166   316.2465      1.3437678E-04  0.0000000E+00   2.231548      0.7989381      0.7233453      0.5258979      0.4829299      0.4541437      0.4120290      0.3633524      0.3406690      0.3163032      0.3019988      0.2897569      0.2790345      0.2692374      0.2583362      0.2441712      0.2245653      0.2057819      0.1827694      0.1572584      0.1205958      0.1048020      9.2319034E-02  7.1238175E-02  6.3229762E-02  5.9757672E-02  5.7040598E-02  5.4594252E-02  0.0000000E+00
 chandeg          165   317.3577      1.3604866E-04  0.0000000E+00   2.289896      0.8274613      0.7281119      0.5429084      0.5036637      0.4788196      0.4289728      0.3763618      0.3482346      0.3225975      0.3055169      0.2944987      0.2853348      0.2719395      0.2627006      0.2473278      0.2262531      0.2083645      0.1829468      0.1592632      0.1207705      0.1048513      9.2370659E-02  7.2134450E-02  6.3215882E-02  5.9669591E-02  5.7198152E-02  5.4555804E-02  0.0000000E+00
 chandeg           47   370.7064      1.3935908E-04  0.0000000E+00   2.779815      0.9203280      0.8340032      0.5910655      0.5400223      0.5160596      0.4631303      0.4004733      0.3647644      0.3331726      0.3163945      0.3043170      0.2923770      0.2782172      0.2679725      0.2520856      0.2346023      0.2158262      0.1864737      0.1669759      0.1272992      0.1103420      9.5970549E-02  7.5908296E-02  6.3451074E-02  6.0239401E-02  5.7990123E-02  5.5668391E-02  9.8158773E-16
 chandeg           59   392.9072      1.3960352E-04  0.0000000E+00   2.987223      0.9857211      0.8726966      0.6157455      0.5641131      0.5351202      0.4830622      0.4148521      0.3774804      0.3455356      0.3274291      0.3142993      0.3002318      0.2869766      0.2753431      0.2562420      0.2379573      0.2162613      0.1874081      0.1680088      0.1274105      0.1117361      9.6416041E-02  7.6735757E-02  6.3525349E-02  6.0573045E-02  5.8095951E-02  5.6421895E-02  6.0839867E-16
 chandeg           67   393.5116      1.3949489E-04  0.0000000E+00   1.489884      0.4914680      0.4337694      0.3097052      0.2822646      0.2674354      0.2417922      0.2072620      0.1883788      0.1728117      0.1635148      0.1571908      0.1501979      0.1435260      0.1376721      0.1281985      0.1190185      0.1081306      9.3704037E-02  8.4042892E-02  6.3628785E-02  5.5905811E-02  4.8170589E-02  3.8442276E-02  3.1761762E-02  3.0285645E-02  2.9013064E-02  2.8212829E-02  0.0000000E+00
 chandeg           56   393.6698      1.3948424E-04  0.0000000E+00   1.493612      0.4928600      0.4346351      0.3078694      0.2820558      0.2674130      0.2418262      0.2072453      0.1883222      0.1728077      0.1634706      0.1572214      0.1502234      0.1435553      0.1376721      0.1282011      0.1190134      0.1081312      9.3704037E-02  8.4004983E-02  6.3639179E-02  5.5868741E-02  4.8175804E-02  3.8463112E-02  3.1761814E-02  3.0254232E-02  2.9019091E-02  2.8182130E-02  0.0000000E+00
 chandeg           57   394.2544      1.3946957E-04  0.0000000E+00   3.000162      0.9885100      0.8693806      0.6182085      0.5647797      0.5352163      0.4840667      0.4147997      0.3770208      0.3458706      0.3269219      0.3144827      0.3006189      0.2870823      0.2754295      0.2566971      0.2382346      0.2163721      0.1874984      0.1680655      0.1270096      0.1117853      9.6266732E-02  7.7243395E-02  6.3517705E-02  6.0456306E-02  5.7969958E-02  5.6332521E-02  1.3601063E-16
 chandeg           58   434.9954      1.3801428E-04  0.0000000E+00   3.551115       1.110771      0.9720347      0.6929300      0.6196454      0.5906603      0.5390009      0.4512244      0.4055107      0.3684919      0.3526279      0.3313054      0.3108190      0.2966400      0.2812701      0.2684989      0.2419132      0.2244233      0.1946423      0.1726342      0.1349931      0.1184455      9.9811025E-02  8.2526505E-02  6.5949604E-02  6.3303731E-02  6.0666114E-02  5.7976291E-02  1.2314191E-15
